FIPS,Lifespan_Rank,Life_Quality_Rank,Health_Behaviors_Rank,Clinical_Care_Rank,Social_Economic_Factors_Rank,Physical_Environment_Rank,Lyme_Disease_Incidence_Reported,Population,%<18_Yrs_Old,%65_Yrs_Old_and_over,Income($),African_American(Count),African_American(%),American_Indian/Alaskan_Native(Count),American_Indian/Alaskan_Native(%),Asian(Count),Asian(%),Native_Hawaiian/Other_Pacific_Islander(Count),Native_Hawaiian/Other_Pacific_Islander(%),Hispanic(Count),Hispanic(%),Non-Hispanic_White_(Count),Non-Hispanic_White(%),Female(%),Rural(Count),Rural(%),Life_Expectancy,Deaths(Count)
13147,43,78,66,56,31,43,0.0,25794.0,21.26,21.41,446.03,4865.0,18.86,56.0,0.22,268.0,1.04,9.0,0.03,1010.0,3.92,19270.0,74.71,50.56,18775.0,74.47,77.18,393.0
13149,99,35,45,85,64,76,0.0,11730.0,22.63,16.9,445.75,1158.0,9.87,61.0,0.52,66.0,0.56,4.0,0.03,312.0,2.66,9946.0,84.79,50.31,11834.0,100.0,74.57,239.0
13151,19,43,36,18,20,131,0.0,225813.0,25.98,11.33,674.93,98750.0,43.73,775.0,0.34,7726.0,3.42,275.0,0.12,15516.0,6.87,98593.0,43.66,52.35,28250.0,13.85,77.48,2509.0
13153,21,34,57,54,32,95,0.0,153479.0,25.75,12.41,592.91,47646.0,31.04,747.0,0.49,4737.0,3.09,298.0,0.19,10337.0,6.74,86496.0,56.36,51.51,13937.0,9.96,77.67,1825.0
13155,121,147,115,30,134,54,0.0,9410.0,20.77,17.76,385.11,2599.0,27.62,16.0,0.17,80.0,0.85,3.0,0.03,362.0,3.85,6286.0,66.8,47.86,6172.0,64.71,74.72,162.0
13157,22,11,14,23,8,106,0.0,67519.0,25.51,14.48,634.22,4658.0,6.9,249.0,0.37,1370.0,2.03,47.0,0.07,5058.0,7.49,55270.0,81.86,50.67,36300.0,60.01,76.32,933.0
13159,39,72,80,84,73,159,0.0,13964.0,23.68,17.12,502.34,2753.0,19.71,75.0,0.54,46.0,0.33,2.0,0.01,577.0,4.13,10347.0,74.1,51.12,11365.0,81.76,76.6,208.0
13161,154,118,98,126,117,63,0.0,15025.0,26.77,15.47,367.86,2204.0,14.67,114.0,0.76,102.0,0.68,15.0,0.1,1787.0,11.89,10755.0,71.58,50.78,10474.0,69.51,72.04,302.0
13163,136,144,135,104,138,126,0.0,15648.0,23.88,17.63,352.01,8201.0,52.41,36.0,0.23,109.0,0.7,13.0,0.08,609.0,3.89,6582.0,42.06,51.74,13657.0,80.67,73.29,343.0
13165,110,136,101,135,157,105,0.0,8767.0,20.66,16.54,324.72,3697.0,42.17,45.0,0.51,49.0,0.56,20.0,0.23,488.0,5.57,4443.0,50.68,46.41,5513.0,66.1,74.56,156.0
13167,97,81,122,53,94,48,0.0,9788.0,18.62,18.39,352.43,3293.0,33.64,38.0,0.39,37.0,0.38,3.0,0.03,235.0,2.4,6120.0,62.53,43.7,6528.0,65.41,76.15,149.0
13169,13,28,24,41,27,97,0.0,28470.0,23.26,17.23,560.39,7075.0,24.85,99.0,0.35,178.0,0.63,4.0,0.01,495.0,1.74,20277.0,71.22,51.58,19413.0,67.71,78.85,379.0
13171,105,90,62,46,78,88,0.0,18599.0,20.99,16.94,410.6,5515.0,29.65,69.0,0.37,128.0,0.69,6.0,0.03,464.0,2.49,12141.0,65.28,51.89,11150.0,60.87,74.79,340.0
13173,65,65,127,151,103,104,0.0,10425.0,24.53,13.33,391.65,2219.0,21.29,98.0,0.94,136.0,1.3,4.0,0.04,612.0,5.87,7141.0,68.5,49.85,7168.0,71.13,76.56,155.0
13175,115,116,149,9,106,74,0.0,47330.0,24.76,17.22,380.78,17441.0,36.85,163.0,0.34,503.0,1.06,13.0,0.03,1253.0,2.65,27513.0,58.13,52.58,27435.0,56.64,74.86,849.0
13177,30,14,30,24,17,53,0.0,29470.0,26.38,12.2,688.91,6163.0,20.91,105.0,0.36,805.0,2.73,28.0,0.1,842.0,2.86,21212.0,71.98,49.82,10252.0,36.23,76.72,379.0
13179,57,57,152,45,48,125,0.0,61386.0,28.11,8.8,456.55,25660.0,41.8,455.0,0.74,1334.0,2.17,400.0,0.65,7850.0,12.79,23733.0,38.66,49.27,14696.0,23.16,76.34,712.0
13181,96,83,19,49,83,59,0.0,7880.0,19.3,23.21,448.19,2345.0,29.76,40.0,0.51,35.0,0.44,5.0,0.06,151.0,1.92,5187.0,65.82,51.12,7996.0,100.0,76.54,165.0
13183,20,50,84,154,44,24,0.0,19014.0,27.72,8.99,483.28,4912.0,25.83,140.0,0.74,272.0,1.43,87.0,0.46,2101.0,11.05,10938.0,57.53,49.57,11765.0,81.34,80.21,192.0
13185,68,93,118,42,62,141,0.0,115489.0,24.03,11.96,420.19,41926.0,36.3,521.0,0.45,2339.0,2.03,189.0,0.16,6711.0,5.81,62165.0,53.83,51.28,29716.0,27.2,76.46,1434.0
13187,40,48,38,88,25,27,0.0,32873.0,17.84,16.87,554.53,484.0,1.47,236.0,0.72,253.0,0.77,45.0,0.14,1604.0,4.88,29766.0,90.55,50.27,25154.0,83.94,77.29,461.0
13189,113,99,108,52,136,138,0.0,21498.0,25.4,17.14,408.14,8851.0,41.17,91.0,0.42,109.0,0.51,20.0,0.09,654.0,3.04,11474.0,53.37,53.3,13335.0,60.96,74.41,395.0
13191,72,64,39,82,105,11,0.0,14106.0,16.39,25.86,408.32,4720.0,33.46,92.0,0.65,61.0,0.43,15.0,0.11,300.0,2.13,8777.0,62.22,50.9,10651.0,74.31,81.18,227.0
13193,129,148,158,147,143,102,0.0,13314.0,19.27,16.89,329.74,7992.0,60.03,71.0,0.53,211.0,1.58,18.0,0.14,602.0,4.52,4385.0,32.94,45.56,7840.0,53.19,73.32,284.0
13195,27,49,86,112,35,51,0.0,29302.0,23.05,16.66,479.56,2574.0,8.78,115.0,0.39,573.0,1.96,9.0,0.03,1593.0,5.44,24075.0,82.16,50.69,25836.0,91.88,77.55,421.0
13197,29,84,100,118,87,83,0.0,8450.0,21.62,19.59,394.08,2586.0,30.6,84.0,0.99,78.0,0.92,59.0,0.7,629.0,7.44,4970.0,58.82,50.45,8742.0,100.0,78.07,142.0
13199,131,124,72,115,109,120,0.0,21049.0,21.56,19.97,384.42,8232.0,39.11,102.0,0.48,123.0,0.58,12.0,0.06,451.0,2.14,11886.0,56.47,52.1,18316.0,83.28,73.89,464.0
13201,158,94,48,131,88,81,0.0,5838.0,23.26,21.0,378.78,1612.0,27.61,25.0,0.43,37.0,0.63,3.0,0.05,172.0,2.95,3928.0,67.28,51.83,6125.0,100.0,71.89,152.0
13205,133,127,140,51,118,148,0.0,22292.0,22.8,16.32,362.34,10589.0,47.5,132.0,0.59,169.0,0.76,22.0,0.1,1002.0,4.49,10268.0,46.06,48.08,12809.0,54.51,74.32,410.0
13207,67,63,26,57,37,118,0.0,27113.0,20.75,17.93,570.38,6191.0,22.83,99.0,0.37,251.0,0.93,10.0,0.04,645.0,2.38,19619.0,72.36,50.33,21200.0,80.23,77.03,426.0
13209,38,69,94,130,81,55,0.0,9031.0,20.84,16.69,418.58,2293.0,25.39,16.0,0.18,56.0,0.62,2.0,0.02,593.0,6.57,5962.0,66.02,48.44,9005.0,98.71,76.86,137.0
13211,37,29,29,29,21,146,0.0,18412.0,22.62,19.6,552.51,4157.0,22.58,124.0,0.67,133.0,0.72,8.0,0.04,579.0,3.14,13241.0,71.92,51.84,13467.0,75.37,78.04,288.0
13213,85,71,78,148,110,85,0.0,39782.0,24.89,14.2,459.75,301.0,0.76,396.0,1.0,246.0,0.62,106.0,0.27,6047.0,15.2,32749.0,82.32,50.75,27790.0,70.13,75.47,681.0
13215,124,106,102,4,89,110,0.0,194058.0,24.81,13.14,426.1,89765.0,46.26,1012.0,0.52,5342.0,2.75,479.0,0.25,14701.0,7.58,78458.0,40.43,51.31,5654.0,2.98,74.21,3147.0
13217,53,53,56,68,61,156,2.0,108078.0,26.29,12.8,556.32,48221.0,44.62,395.0,0.37,1201.0,1.11,112.0,0.1,6069.0,5.62,50341.0,46.58,52.66,31231.0,31.24,76.69,1505.0
13219,2,2,3,1,1,31,0.0,38028.0,26.65,15.09,922.16,1890.0,4.97,100.0,0.26,1586.0,4.17,15.0,0.04,1893.0,4.98,32119.0,84.46,50.93,16508.0,50.32,81.22,321.0
13221,32,40,34,94,36,72,0.0,14877.0,20.99,18.36,447.18,2471.0,16.61,59.0,0.4,135.0,0.91,7.0,0.05,718.0,4.83,11233.0,75.51,50.57,14788.0,99.25,77.78,226.0
13223,11,7,15,95,10,84,0.0,159445.0,26.57,10.32,679.06,30679.0,19.24,641.0,0.4,1842.0,1.16,135.0,0.08,10046.0,6.3,113429.0,71.14,51.23,28540.0,20.05,78.83,1574.0
13225,139,75,124,105,95,92,0.0,27099.0,21.36,15.64,466.08,11831.0,43.66,138.0,0.51,304.0,1.12,20.0,0.07,2159.0,7.97,12311.0,45.43,51.84,10586.0,38.22,73.23,503.0
13227,48,9,17,36,19,20,0.0,31588.0,20.62,21.29,611.45,327.0,1.04,149.0,0.47,282.0,0.89,11.0,0.03,999.0,3.16,29475.0,93.31,50.82,21515.0,73.1,77.21,513.0
13229,59,42,75,149,52,29,0.0,19307.0,25.13,16.94,421.4,1623.0,8.41,159.0,0.82,120.0,0.62,17.0,0.09,1014.0,5.25,16213.0,83.97,50.56,14885.0,79.35,76.01,333.0
13231,63,17,22,74,11,135,0.0,18217.0,23.19,15.75,622.5,1716.0,9.42,54.0,0.3,88.0,0.48,3.0,0.02,297.0,1.63,15808.0,86.78,50.84,17684.0,98.96,75.93,283.0
13233,114,67,65,91,92,103,0.0,42085.0,25.65,15.38,434.88,5175.0,12.3,329.0,0.78,347.0,0.82,83.0,0.2,5684.0,13.51,30201.0,71.76,50.64,21327.0,51.42,73.62,797.0
13235,77,76,70,77,90,90,0.0,11201.0,18.5,21.47,397.43,3564.0,31.82,50.0,0.45,117.0,1.04,10.0,0.09,395.0,3.53,6950.0,62.05,57.0,8011.0,66.7,77.54,208.0
13237,44,56,49,61,76,137,0.0,21730.0,20.46,23.24,477.1,5686.0,26.17,100.0,0.46,140.0,0.64,55.0,0.25,1457.0,6.71,14165.0,65.19,51.26,17175.0,80.95,77.65,363.0
13239,156,135,96,32,151,26,0.0,2358.0,19.04,30.15,311.51,1118.0,47.41,18.0,0.76,7.0,0.3,0.0,0.0,41.0,1.74,1156.0,49.02,52.21,1837.0,73.1,76.25,43.0
13241,64,39,23,127,53,3,0.0,16602.0,17.23,26.89,430.42,218.0,1.31,97.0,0.58,183.0,1.1,11.0,0.07,1347.0,8.11,14545.0,87.61,51.01,12904.0,79.28,77.06,285.0
13243,95,154,128,134,145,12,0.0,7075.0,19.82,23.18,308.47,4305.0,60.85,8.0,0.11,40.0,0.57,4.0,0.06,174.0,2.46,2506.0,35.42,54.02,3908.0,50.63,77.21,147.0
13245,141,105,110,21,132,109,1.0,201800.0,23.1,13.56,382.97,112223.0,55.61,835.0,0.41,3651.0,1.81,490.0,0.24,10109.0,5.01,70280.0,34.83,51.52,18483.0,9.22,73.93,3516.0
13247,31,62,61,43,57,111,0.0,90312.0,25.02,13.92,593.41,48724.0,53.95,509.0,0.56,1655.0,1.83,114.0,0.13,9462.0,10.48,28623.0,31.69,52.83,12725.0,14.93,77.84,1097.0
13249,70,70,37,40,55,89,0.0,5213.0,25.69,16.8,435.68,1053.0,20.2,6.0,0.12,31.0,0.59,0.0,0.0,259.0,4.97,3813.0,73.14,52.0,5010.0,100.0,79.68,73.0
13251,79,113,137,140,142,79,0.0,13953.0,21.39,18.28,388.7,5727.0,41.04,58.0,0.42,86.0,0.62,4.0,0.03,303.0,2.17,7643.0,54.78,50.65,11517.0,78.92,75.51,252.0
13253,137,115,55,114,129,35,0.0,8292.0,20.94,23.2,355.27,2728.0,32.9,25.0,0.3,65.0,0.78,0.0,0.0,261.0,3.15,5111.0,61.64,52.3,5984.0,68.55,73.88,182.0
13255,149,129,106,87,120,147,1.0,65380.0,23.82,17.37,451.21,22088.0,33.78,325.0,0.5,731.0,1.12,64.0,0.1,3006.0,4.6,38295.0,58.57,51.91,26667.0,41.62,73.8,1255.0
13257,123,82,50,75,72,17,0.0,25890.0,22.66,19.24,404.83,2765.0,10.68,119.0,0.46,250.0,0.97,23.0,0.09,916.0,3.54,21287.0,82.22,51.91,15329.0,58.56,73.47,532.0
13259,60,155,159,73,135,101,0.0,5985.0,13.33,15.67,318.0,2542.0,42.47,36.0,0.6,151.0,2.52,1.0,0.02,1786.0,29.84,1462.0,24.43,36.34,6058.0,100.0,76.57,92.0
13261,145,149,145,25,148,117,0.0,29847.0,22.69,16.5,366.11,15660.0,52.47,161.0,0.54,400.0,1.34,58.0,0.19,1627.0,5.45,11802.0,39.54,52.64,13713.0,41.78,73.11,586.0
13263,34,128,121,67,137,151,0.0,6249.0,16.66,23.84,362.69,3441.0,55.06,36.0,0.58,15.0,0.24,0.0,0.0,164.0,2.62,2528.0,40.45,52.42,6445.0,93.88,76.58,134.0
13267,102,119,155,144,100,33,0.0,25334.0,20.66,13.92,386.72,7239.0,28.57,177.0,0.7,156.0,0.62,44.0,0.17,2803.0,11.06,14818.0,58.49,42.67,17414.0,68.24,73.95,442.0
13269,92,123,105,113,158,158,0.0,8142.0,20.44,19.5,356.08,3120.0,38.32,15.0,0.18,67.0,0.82,1.0,0.01,217.0,2.67,4642.0,57.01,51.95,8906.0,100.0,75.91,170.0
13271,24,139,123,133,153,50,0.0,15989.0,16.89,17.59,313.54,5477.0,34.25,55.0,0.34,119.0,0.74,11.0,0.07,2355.0,14.73,7877.0,49.27,41.22,7753.0,46.99,79.15,233.0
13273,120,146,131,50,139,112,0.0,8729.0,22.85,19.1,339.39,5197.0,59.54,45.0,0.52,37.0,0.42,16.0,0.18,260.0,2.98,3120.0,35.74,52.19,4849.0,52.06,75.06,173.0
13275,80,95,89,13,66,82,0.0,44779.0,23.99,17.96,432.57,16193.0,36.16,273.0,0.61,431.0,0.96,25.0,0.06,1645.0,3.67,25805.0,57.63,52.7,20581.0,46.02,75.84,756.0
13277,75,120,87,28,75,44,0.0,40598.0,24.75,14.67,415.44,11993.0,29.54,204.0,0.5,658.0,1.62,24.0,0.06,4875.0,12.01,22582.0,55.62,51.55,16361.0,40.78,75.45,630.0
13279,146,137,141,102,127,123,0.0,26999.0,26.6,16.25,352.26,6842.0,25.34,221.0,0.82,228.0,0.84,38.0,0.14,3256.0,12.06,16248.0,60.18,52.63,13899.0,51.06,73.35,522.0
13281,109,18,6,12,63,4,0.0,11506.0,13.17,34.54,440.55,122.0,1.06,37.0,0.32,76.0,0.66,5.0,0.04,303.0,2.63,10875.0,94.52,52.36,10471.0,100.0,76.53,197.0
13283,35,88,52,98,131,10,0.0,6740.0,23.46,17.74,344.73,2156.0,31.99,19.0,0.28,23.0,0.34,2.0,0.03,184.0,2.73,4298.0,63.77,49.64,4053.0,58.87,76.08,105.0
13285,91,79,90,62,70,128,0.0,69786.0,24.79,14.5,431.12,24964.0,35.77,288.0,0.41,1481.0,2.12,123.0,0.18,2695.0,3.86,39411.0,56.47,51.8,29700.0,44.3,75.33,1140.0
13287,134,140,111,107,149,122,0.0,7961.0,24.27,19.44,333.1,3110.0,39.07,43.0,0.54,70.0,0.88,13.0,0.16,377.0,4.74,4293.0,53.93,51.43,4441.0,49.73,73.11,175.0
13289,157,134,138,81,144,116,0.0,8174.0,19.31,21.97,396.39,3335.0,40.8,31.0,0.38,29.0,0.35,3.0,0.04,209.0,2.56,4466.0,54.64,50.84,9023.0,100.0,72.58,201.0
13291,45,21,7,10,24,1,0.0,23459.0,16.25,32.6,460.97,183.0,0.78,120.0,0.51,144.0,0.61,5.0,0.02,769.0,3.28,22002.0,93.79,51.54,21356.0,100.0,78.6,384.0
13293,98,111,114,93,79,98,0.0,26135.0,22.32,18.32,397.8,7362.0,28.17,122.0,0.47,162.0,0.62,17.0,0.07,601.0,2.3,17578.0,67.26,52.57,12737.0,46.91,74.16,540.0
13295,100,66,68,70,45,100,1.0,68939.0,21.99,18.33,441.76,2938.0,4.26,255.0,0.37,398.0,0.58,46.0,0.07,1517.0,2.2,62849.0,91.17,50.72,30152.0,43.85,74.58,1355.0
13297,36,25,31,39,34,127,0.0,91600.0,25.05,15.15,580.28,16057.0,17.53,369.0,0.4,1421.0,1.55,106.0,0.12,4024.0,4.39,68508.0,74.79,51.36,35734.0,42.66,76.87,1290.0
13299,108,110,157,78,80,30,0.0,35871.0,23.99,17.02,384.12,10692.0,29.81,174.0,0.49,347.0,0.97,32.0,0.09,1537.0,4.28,22597.0,63.0,50.22,10691.0,29.44,74.2,663.0
13301,158,156,81,38,147,154,0.0,5303.0,20.33,21.78,346.8,3136.0,59.14,18.0,0.34,34.0,0.64,0.0,0.0,71.0,1.34,1996.0,37.64,52.57,5834.0,100.0,71.83,139.0
13303,84,89,125,44,116,34,0.0,20313.0,22.19,16.93,374.64,10797.0,53.15,37.0,0.18,128.0,0.63,4.0,0.02,510.0,2.51,8661.0,42.64,49.51,13899.0,65.6,75.79,362.0
13305,119,61,85,125,91,114,0.0,29817.0,24.66,15.6,458.14,5725.0,19.2,180.0,0.6,189.0,0.63,34.0,0.11,1904.0,6.39,21338.0,71.56,49.05,17439.0,57.94,73.73,594.0
13307,81,145,59,99,146,66,0.0,2605.0,19.69,22.65,392.66,1070.0,41.07,10.0,0.38,13.0,0.5,0.0,0.0,113.0,4.34,1370.0,52.59,49.67,2799.0,100.0,81.51,44.0
13309,9,109,136,124,156,47,0.0,7952.0,17.01,14.2,310.01,2947.0,37.06,12.0,0.15,24.0,0.3,3.0,0.04,425.0,5.34,4452.0,55.99,35.09,7421.0,100.0,78.94,102.0
13311,23,23,16,37,13,21,0.0,29453.0,20.08,22.19,501.94,566.0,1.92,170.0,0.58,157.0,0.53,20.0,0.07,988.0,3.35,27131.0,92.12,51.15,22745.0,83.79,78.97,420.0
13313,18,80,93,108,69,71,0.0,104658.0,26.31,13.69,425.68,3744.0,3.58,1476.0,1.41,1659.0,1.59,225.0,0.21,37120.0,35.47,60877.0,58.17,50.18,29833.0,29.08,77.96,1273.0
13315,94,96,82,150,128,75,0.0,8800.0,18.84,17.95,350.15,2994.0,34.02,28.0,0.32,56.0,0.64,1.0,0.01,425.0,4.83,5190.0,58.98,40.18,9255.0,100.0,74.97,151.0
13317,148,103,73,100,133,64,0.0,9892.0,21.25,22.44,348.97,4081.0,41.26,26.0,0.26,98.0,0.99,1.0,0.01,507.0,5.13,5013.0,50.68,52.27,7136.0,67.37,74.43,212.0
13319,144,98,104,80,85,78,0.0,8959.0,23.11,18.77,409.06,3425.0,38.23,44.0,0.49,47.0,0.52,2.0,0.02,260.0,2.9,5088.0,56.79,52.09,9563.0,100.0,73.8,218.0
13321,93,97,77,83,86,99,1.0,20533.0,22.49,18.76,429.13,5757.0,28.04,76.0,0.37,136.0,0.66,17.0,0.08,423.0,2.06,13898.0,67.69,51.78,14994.0,69.16,76.06,360.0
15001,4,4,4,4,4,1,0.0,200381.0,21.79,20.05,565.4,1309.0,0.65,1121.0,0.56,42960.0,21.44,26290.0,13.12,25492.0,12.72,60645.0,30.26,50.4,70313.0,37.99,80.14,2541.0
15003,1,3,1,1,1,2,0.0,988650.0,21.22,17.23,809.47,25085.0,2.54,3185.0,0.32,425186.0,43.01,94505.0,9.56,97824.0,9.89,180449.0,18.25,49.61,8225.0,0.86,82.54,8989.0
15007,3,1,2,2,2,3,0.0,72159.0,22.2,19.25,748.81,390.0,0.54,341.0,0.47,22684.0,31.44,6640.0,9.2,7961.0,11.03,21142.0,29.3,50.61,8628.0,12.86,81.99,755.0
15009,2,2,3,3,3,4,0.0,166260.0,21.81,17.52,763.76,1105.0,0.66,927.0,0.56,48442.0,29.14,18077.0,10.87,18847.0,11.34,50233.0,30.21,50.18,22556.0,14.57,82.67,1632.0
16001,5,3,2,1,8,40,6.0,456849.0,24.18,13.92,614.69,5698.0,1.25,3741.0,0.82,12581.0,2.75,1039.0,0.23,37569.0,8.22,386912.0,84.69,49.91,21471.0,5.47,80.71,3749.0
16003,20,36,20,12,39,2,0.0,4147.0,17.92,28.09,434.42,10.0,0.24,55.0,1.33,30.0,0.72,7.0,0.17,159.0,3.83,3810.0,91.87,48.32,3976.0,100.0,82.06,59.0
16005,34,40,32,4,14,5,0.0,85269.0,26.64,13.95,510.93,712.0,0.84,3130.0,3.67,1306.0,1.53,260.0,0.3,7429.0,8.71,71667.0,84.05,50.1,13030.0,15.73,77.23,1026.0
16007,15,28,7,18,17,3,0.0,6028.0,27.17,20.52,513.43,16.0,0.27,55.0,0.91,38.0,0.63,5.0,0.08,254.0,4.21,5629.0,93.38,50.41,5986.0,100.0,79.54,63.0
16009,40,34,35,28,40,37,0.0,9184.0,22.82,21.93,435.7,31.0,0.34,790.0,8.6,28.0,0.3,9.0,0.1,329.0,3.58,7776.0,84.67,49.15,6677.0,71.91,74.2,186.0
16011,35,37,30,31,16,25,0.0,45927.0,31.22,13.78,526.97,129.0,0.28,3475.0,7.57,452.0,0.98,85.0,0.19,8279.0,18.03,33883.0,73.78,50.01,25554.0,56.03,76.96,547.0
16013,3,8,1,5,7,23,1.0,22024.0,22.78,18.72,681.01,61.0,0.28,386.0,1.75,247.0,1.12,37.0,0.17,4769.0,21.65,16668.0,75.68,48.89,7004.0,32.77,84.87,159.0
16015,7,14,18,11,28,13,0.0,7290.0,17.39,23.99,560.67,32.0,0.44,94.0,1.29,47.0,0.64,30.0,0.41,358.0,4.91,6606.0,90.62,48.08,7028.0,100.0,83.29,90.0
16017,18,6,5,14,29,41,0.0,43560.0,19.94,23.59,475.37,106.0,0.24,377.0,0.87,301.0,0.69,60.0,0.14,1360.0,3.12,40579.0,93.16,50.02,29614.0,72.45,79.13,591.0
16019,24,15,14,6,11,24,1.0,114595.0,31.04,13.0,557.44,625.0,0.55,1485.0,1.3,1176.0,1.03,171.0,0.15,15026.0,13.11,95191.0,83.07,50.23,13500.0,12.95,78.15,1152.0
16021,10,11,15,29,33,29,0.0,11922.0,23.67,21.13,438.35,60.0,0.5,231.0,1.94,88.0,0.74,8.0,0.07,610.0,5.12,10754.0,90.2,50.0,8359.0,76.18,80.13,140.0
16023,20,17,17,35,19,7,0.0,2602.0,24.33,23.56,452.26,11.0,0.42,28.0,1.08,8.0,0.31,5.0,0.19,110.0,4.23,2396.0,92.08,48.96,2891.0,100.0,79.08,34.0
16027,13,22,36,23,24,42,0.0,216699.0,28.99,13.48,479.15,1214.0,0.56,3795.0,1.75,2309.0,1.07,729.0,0.34,54873.0,25.32,152503.0,70.38,50.48,37535.0,19.87,79.03,2093.0
16029,29,9,9,26,6,4,0.0,7034.0,28.62,17.61,587.39,7.0,0.1,52.0,0.74,32.0,0.45,17.0,0.24,395.0,5.62,6458.0,91.81,49.23,4170.0,59.89,77.96,88.0
16031,36,26,22,27,13,19,0.0,23664.0,31.87,13.99,513.23,70.0,0.3,369.0,1.56,174.0,0.74,81.0,0.34,6551.0,27.68,16440.0,69.47,48.92,11823.0,51.51,77.29,268.0
16035,42,7,25,20,42,26,0.0,8546.0,16.14,27.11,462.14,52.0,0.61,199.0,2.33,63.0,0.74,13.0,0.15,348.0,4.07,7725.0,90.39,45.17,5135.0,58.61,75.96,145.0
16037,33,25,16,17,30,1,0.0,4172.0,16.87,28.64,441.0,17.0,0.41,36.0,0.86,15.0,0.36,2.0,0.05,201.0,4.82,3829.0,91.78,48.75,4368.0,100.0,79.84,69.0
16039,16,21,42,16,32,31,0.0,26823.0,25.69,13.08,457.08,811.0,3.02,414.0,1.54,924.0,3.44,108.0,0.4,4558.0,16.99,19473.0,72.6,47.76,7269.0,26.88,78.21,302.0
16041,26,20,19,36,4,20,0.0,13564.0,32.82,13.89,550.56,36.0,0.27,126.0,0.93,23.0,0.17,10.0,0.07,920.0,6.78,12358.0,91.11,48.95,8463.0,66.19,79.12,130.0
16043,11,16,11,24,9,6,0.0,13094.0,26.52,16.6,485.81,43.0,0.33,139.0,1.06,42.0,0.32,18.0,0.14,1641.0,12.53,11122.0,84.94,47.87,9540.0,72.04,79.35,126.0
16045,30,39,41,13,31,36,0.0,17379.0,23.5,21.35,474.81,48.0,0.28,191.0,1.1,156.0,0.9,37.0,0.21,1469.0,8.45,15227.0,87.62,50.14,7527.0,45.02,77.69,243.0
16047,39,29,26,42,22,22,1.0,15124.0,27.74,17.01,462.18,48.0,0.32,314.0,2.08,117.0,0.77,40.0,0.26,4400.0,29.09,10232.0,67.65,48.82,8982.0,58.08,77.29,194.0
16049,28,2,13,39,34,21,1.0,16369.0,19.56,27.02,425.03,80.0,0.49,508.0,3.1,99.0,0.6,9.0,0.05,567.0,3.46,14873.0,90.86,47.39,13117.0,80.64,79.85,240.0
16051,8,13,10,22,3,9,0.0,28446.0,34.2,11.54,598.69,78.0,0.27,390.0,1.37,149.0,0.52,40.0,0.14,2987.0,10.5,24711.0,86.87,49.38,17412.0,66.61,79.83,227.0
16053,31,32,40,37,25,16,0.0,23627.0,30.95,12.78,507.28,87.0,0.37,541.0,2.29,121.0,0.51,50.0,0.21,8442.0,35.73,14597.0,61.78,49.23,11482.0,51.32,77.91,239.0
16055,12,18,24,7,20,39,1.0,157637.0,23.09,18.42,569.21,614.0,0.39,2183.0,1.38,1496.0,0.95,209.0,0.13,7272.0,4.61,142879.0,90.64,50.63,33577.0,24.24,79.54,1720.0
16057,4,5,8,3,5,28,1.0,39333.0,19.0,12.96,494.45,383.0,0.97,338.0,0.86,1004.0,2.55,66.0,0.17,1702.0,4.33,34952.0,88.86,48.78,13032.0,34.99,82.1,282.0
16059,37,31,23,15,38,32,0.0,7875.0,18.68,29.55,411.53,24.0,0.3,91.0,1.16,38.0,0.48,2.0,0.03,255.0,3.24,7365.0,93.52,49.43,4852.0,61.14,78.72,140.0
16061,17,27,27,38,37,12,0.0,3887.0,23.46,25.47,446.74,19.0,0.49,254.0,6.53,27.0,0.69,11.0,0.28,172.0,4.43,3288.0,84.59,49.4,3821.0,100.0,80.63,57.0
16063,20,30,39,34,27,18,0.0,5318.0,29.75,13.56,492.07,16.0,0.3,92.0,1.73,31.0,0.58,9.0,0.17,1574.0,29.6,3576.0,67.24,48.82,5208.0,100.0,80.85,45.0
16065,2,33,12,8,1,38,0.0,39141.0,27.13,6.72,406.66,236.0,0.6,193.0,0.49,496.0,1.27,127.0,0.32,2888.0,7.38,34739.0,88.75,49.36,10684.0,28.46,81.57,152.0
16067,23,41,21,40,23,11,0.0,20729.0,28.62,16.13,484.85,70.0,0.34,475.0,2.29,118.0,0.57,10.0,0.05,7345.0,35.43,12843.0,61.96,49.87,8875.0,44.22,79.88,221.0
16069,19,10,29,10,10,35,1.0,40385.0,21.48,19.6,547.29,181.0,0.45,2428.0,6.01,373.0,0.92,46.0,0.11,1579.0,3.91,35117.0,86.96,50.51,7525.0,19.16,77.65,546.0
16071,6,4,6,25,15,8,0.0,4427.0,28.64,19.63,602.64,16.0,0.36,24.0,0.54,26.0,0.59,3.0,0.07,196.0,4.43,4139.0,93.49,49.33,4286.0,100.0,82.09,43.0
16073,41,38,37,41,35,33,0.0,11628.0,26.36,17.17,442.51,40.0,0.34,519.0,4.46,85.0,0.73,20.0,0.17,3072.0,26.42,7950.0,68.37,49.17,8909.0,77.29,77.55,153.0
16075,32,24,28,19,26,17,0.0,23215.0,26.5,18.04,508.17,75.0,0.32,400.0,1.72,233.0,1.0,24.0,0.1,4067.0,17.52,18162.0,78.23,50.35,9653.0,42.67,77.76,287.0
16077,27,42,38,33,21,27,0.0,7600.0,31.34,14.96,459.22,29.0,0.38,279.0,3.67,38.0,0.5,15.0,0.2,2619.0,34.46,4614.0,60.71,49.17,3329.0,42.59,77.82,89.0
